"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.25418596802009e-07,0.532512824872142,0.37,0.185,0.0108645943243037,"72h","ZNF382"
8.03980746752058e-07,0.543465972080712,0.319,0.145,0.0120412196441056,"72h","HYAL3"
8.15339153078992e-07,0.571332962787422,0.5,0.303,0.0122113344956641,"72h","TP53INP2"
8.20500541399999e-07,0.56128423595309,0.609,0.423,0.0122886366085478,"72h","PRKAG2"
8.46419094832124e-07,0.549979866211429,0.587,0.395,0.0126768187833007,"72h","VPS16"
8.8425367008973e-07,0.553503805628273,0.638,0.456,0.0132434672169339,"72h","LHFP"
9.01904243789269e-07,0.538684928996916,0.63,0.45,0.0135078198592319,"72h","ANKRD42"
9.26738976135643e-07,0.606158912146441,0.457,0.26,0.0138797696455835,"72h","ARL6"
9.58844423842636e-07,0.512584631235197,0.667,0.489,0.0143606129358912,"72h","ITSN2"
9.76314797267996e-07,0.505204356981708,0.355,0.171,0.0146222667186828,"72h","C9orf84"
1.14160335788557e-06,0.560839435244576,0.384,0.195,0.0170977934910522,"72h","CAB39L"
1.7744009398822e-06,0.507871919949827,0.464,0.265,0.0265752028766157,"72h","TBC1D19"
1.85887828903976e-06,0.531712256277884,0.435,0.24,0.0278404201349485,"72h","TMTC2"
1.90232058977149e-06,0.531730345011959,0.391,0.206,0.0284910554730076,"72h","DHRS12"
2.2347816603881e-06,0.590585481504133,0.399,0.213,0.0334703249276325,"72h","MEIS1"
3.343420798942e-06,0.557943350227573,0.551,0.365,0.0500744133057543,"72h","FBXO8"
3.42279684962441e-06,0.521987472510657,0.551,0.339,0.0512632284168247,"72h","SWT1"
3.46266894490934e-06,0.501100752496177,0.355,0.181,0.0518603927879072,"72h","SLC44A5"
4.15251144431943e-06,0.515653452455409,0.442,0.255,0.062192163901572,"72h","KIAA1024"
5.95428754566871e-06,0.517236205879036,0.594,0.427,0.0891773645714803,"72h","CCDC126"
6.01068525066296e-06,0.513801215540454,0.638,0.444,0.0900220329991791,"72h","UNC5D"
6.09289574989063e-06,0.511033543980755,0.333,0.166,0.0912532996461119,"72h","DDR2"
6.17300059245526e-06,0.63911867289968,0.406,0.24,0.0924530298732025,"72h","BCL6B"
8.16150766508927e-06,0.516011932103776,0.551,0.369,0.122234900300042,"72h","RGPD6"
8.60906077003825e-06,0.575609570352802,0.42,0.256,0.128937903152863,"72h","SLC27A6"
9.00830212761884e-06,0.532372230114277,0.377,0.205,0.134917340965347,"72h","SLC22A15"
1.60573661304311e-05,0.554030448077347,0.283,0.134,0.240491172535467,"72h","RNASE1"
1.75193137902076e-05,0.507807250877366,0.254,0.118,0.262386762635939,"72h","ZNF630"
1.92120996581234e-05,0.521388415220505,0.254,0.118,0.287739616579715,"72h","CLEC4A"
3.63563976364848e-05,0.589243128268528,0.275,0.142,0.544509767401633,"72h","OPCML"
3.95635725611913e-05,0.519347469101713,0.471,0.31,0.592543626248963,"72h","UEVLD"
7.64180265106076e-05,0.513799440089586,0.522,0.376,1,"72h","HDX"
9.07422032953566e-05,0.529348081790307,0.362,0.218,1,"72h","RGS17"
0.000129669389389417,0.50694479598525,0.413,0.266,1,"72h","ZNF624"
0.000149671234987433,0.518797602152732,0.312,0.187,1,"72h","CXCL5"
0.000161239023420429,0.522827709070648,0.254,0.134,1,"72h","MYB"
1.14464864699156e-97,2.13159336257244,0.75,0.03,1.71434027859927e-93,"96h","COL3A1"
1.81061240468285e-71,1.74709393917425,0.973,0.267,2.71175419849351e-67,"96h","CRHBP"
2.27826994528097e-65,0.580220176191311,1,0.975,3.41216489704732e-61,"96h","CD99"
6.85300286435139e-58,1.30304436817532,0.947,0.423,1.02637423899391e-53,"96h","GYPB"
2.66790521751599e-55,1.37254765549449,0.899,0.353,3.9957216442737e-51,"96h","FGF17"
2.1485914134557e-54,1.47059774403008,0.426,0.011,3.2179453599326e-50,"96h","PLVAP"
2.88119405441491e-54,1.18354720349849,1,0.528,4.31516433529721e-50,"96h","ERBB4"
7.5900676023592e-52,1.65437184517342,0.707,0.151,1.13676442480534e-47,"96h","LIMCH1"
8.06582475532851e-52,1.16855852527169,0.984,0.582,1.20801857360555e-47,"96h","STC1"
8.26849677862486e-52,1.55817427626765,0.846,0.282,1.23837276253464e-47,"96h","CCDC80"
8.46811572668863e-52,0.74181123308671,1,0.781,1.26826969238616e-47,"96h","COL5A2"
1.11918219327307e-51,1.19243153797338,0.936,0.558,1.67619917086507e-47,"96h","CPE"
1.45583927034136e-49,1.04858840284964,0.973,0.54,2.18041047519026e-45,"96h","GNG11"
1.86518041416047e-47,1.46251192499249,0.548,0.072,2.79348070628814e-43,"96h","COL6A3"
5.20618878305497e-47,1.24371742890645,0.926,0.347,7.79730894038143e-43,"96h","CCDC81"
2.21957141017545e-46,0.761045251872054,0.989,0.833,3.32425210101977e-42,"96h","COL4A1"
5.67414120253614e-46,1.21342964148571,0.952,0.47,8.49816127903838e-42,"96h","SERHL2"
6.6444544006712e-46,1.52159823700496,0.649,0.135,9.95139935588526e-42,"96h","ITGA4"
2.75607890000615e-44,1.30654561680501,0.431,0.033,4.12777936853922e-40,"96h","SLC5A9"
1.30576597734507e-43,0.551655383322526,1,0.842,1.95564570426971e-39,"96h","VIM"
4.57367335997518e-43,1.1094646023074,0.915,0.507,6.84999059123483e-39,"96h","CCKBR"
7.95713037750579e-43,1.23203237561727,0.367,0.016,1.19173941663904e-38,"96h","FAM198B"
1.95737401431495e-42,1.20789861541273,0.878,0.481,2.9315590612395e-38,"96h","HTRA1"
4.56733260388198e-42,1.2540801906488,0.309,0.002,6.84049404083404e-38,"96h","TM4SF1"
1.03748361596297e-41,1.07122540777358,0.91,0.611,1.55383921162774e-37,"96h","DUSP4"
2.59647539792978e-40,1.08124183299459,0.941,0.532,3.88874120347943e-36,"96h","PRDM1"
3.4715869085057e-39,1.15293439917823,0.92,0.433,5.19939571286899e-35,"96h","CD48"
9.289975366736e-39,1.17091750293894,0.888,0.453,1.39135961067605e-34,"96h","KIT"
1.6274810515953e-38,1.2363857735938,0.734,0.26,2.43747837097427e-34,"96h","NTN1"
1.67727738512873e-38,0.540594997966644,1,0.944,2.51205833970731e-34,"96h","RHOBTB3"
3.04723380834012e-37,1.1827541614521,0.335,0.018,4.563842074751e-33,"96h","ENTPD3"
4.15097397134816e-37,0.977764469387296,0.963,0.716,6.21691371688814e-33,"96h","GYPE"
6.00749972332836e-37,0.834080759766628,0.963,0.644,8.99743233562889e-33,"96h","TRDN"
1.87094319946616e-36,1.14617799147136,0.872,0.395,2.80211162984047e-32,"96h","GYPA"
2.4158749486685e-36,1.20837920684475,0.862,0.421,3.61825591062081e-32,"96h","TMEM132B"
1.7034880197626e-35,0.813642200308351,0.952,0.605,2.55131400719845e-31,"96h","ARL4D"
1.76523597062824e-35,0.506048788448636,0.973,0.86,2.64379391320991e-31,"96h","S100A10"
7.75978402935471e-35,0.973781306162979,0.963,0.66,1.16218285407646e-30,"96h","COL1A1"
1.88635645897254e-34,0.766872435061853,0.995,0.877,2.82519606860317e-30,"96h","ST8SIA4"
2.04466256590079e-34,1.21189759726389,0.372,0.039,3.06229112494962e-30,"96h","TNFRSF19"
2.41973869364872e-34,1.06528731862659,0.973,0.533,3.62404264147768e-30,"96h","MYCT1"
9.7941188356553e-34,0.786146644325039,0.957,0.681,1.46686517801609e-29,"96h","ABCA1"
2.0672896579315e-33,1.07392886562015,0.793,0.309,3.09617972068401e-29,"96h","DSCAM"
2.4037520441648e-33,1.19717198815831,0.707,0.282,3.60009943654562e-29,"96h","IGF2"
4.4693539865956e-33,1.14481575180793,0.372,0.04,6.69375146572423e-29,"96h","ELTD1"
1.92429832982454e-31,1.10691257270988,0.793,0.34,2.88202160857821e-27,"96h","TDRD7"
2.24297182944034e-31,0.984014276213659,0.862,0.396,3.3592989089528e-27,"96h","ARSE"
5.46977378547449e-31,0.734822243835585,0.952,0.725,8.19208019850515e-27,"96h","HLA-DRB1"
1.32938242434155e-30,0.704933241492537,1,0.663,1.99101605693634e-26,"96h","CYP26A1"
1.8719552683067e-30,0.81009080959114,0.883,0.695,2.80362740534294e-26,"96h","COL4A2"
2.01704314784941e-30,1.02084830901151,0.867,0.389,3.02092552253406e-26,"96h","PIK3R5"
3.07526681626326e-30,1.11818264238617,0.793,0.388,4.60582711071748e-26,"96h","EGFLAM"
3.51088031762108e-30,0.571370965567868,0.995,0.882,5.25824545170109e-26,"96h","ALCAM"
8.03784593817566e-30,0.600883348633096,0.963,0.796,1.20382818616057e-25,"96h","SVIL"
1.11159608338261e-29,0.506317922530818,0.979,0.844,1.66483745408213e-25,"96h","BNIP3"
3.70820918084174e-29,1.19664796933133,0.452,0.093,5.55378489014667e-25,"96h","SRPX2"
3.8911739289449e-29,0.810325536296421,0.926,0.619,5.82781119338078e-25,"96h","COL4A6"
6.80511809528014e-29,0.667194333045372,0.984,0.721,1.01920253713011e-24,"96h","H1F0"
1.8087201989583e-28,0.902959639189771,0.963,0.661,2.70892024197985e-24,"96h","TFPI"
2.29980158679864e-28,1.07595346558511,0.596,0.188,3.44441283654833e-24,"96h","S100Z"
6.16432815627868e-28,1.14693705101638,0.766,0.43,9.23231427965858e-24,"96h","FAM20A"
9.85523937291663e-28,0.792945308355097,0.963,0.772,1.47601920088172e-23,"96h","S1PR3"
1.54325266282974e-27,0.931015486064185,0.84,0.416,2.3113295131201e-23,"96h","FLRT3"
2.2338981644023e-27,1.17094164871803,0.356,0.056,3.34570928082532e-23,"96h","IGFBP7"
2.61487672447977e-27,0.853247258313304,0.91,0.53,3.91630087025335e-23,"96h","MLLT3"
7.94043000233017e-27,1.06036001631008,0.745,0.351,1.18923820144899e-22,"96h","ELOVL2"
2.54473188099548e-26,1.1881985510266,0.628,0.249,3.81124493816693e-22,"96h","FRZB"
1.04798195268081e-25,0.696116629302101,0.963,0.63,1.56956257053006e-21,"96h","ACOX3"
1.08272115187393e-25,0.570850835530551,0.995,0.83,1.62159146916159e-21,"96h","COL4A5"
1.6481498039765e-25,1.20107546824598,0.42,0.093,2.46843396141561e-21,"96h","CALCRL"
2.78347163445391e-25,0.930075858017415,0.665,0.223,4.16880546692163e-21,"96h","RHAG"
4.67233654139957e-25,0.866695989873224,0.904,0.388,6.99775843805414e-21,"96h","DKK4"
7.72958007256891e-25,0.833400301132763,0.872,0.456,1.15765920746865e-20,"96h","GATM"
1.6732005813212e-24,0.708917598302512,0.915,0.677,2.50595251064476e-20,"96h","CELF2"
2.26359937183186e-24,0.946154499873748,0.771,0.414,3.39019277919258e-20,"96h","PRSS23"
6.13410512317957e-24,1.0190929658957,0.622,0.24,9.18704924298605e-20,"96h","C9orf95"
1.44190872457279e-23,1.0733673196913,0.564,0.216,2.15954669679267e-19,"96h","ADAMTS8"
2.03202995078754e-23,1.07696171520581,0.553,0.191,3.04337125729449e-19,"96h","TRPC4"
3.35798343668264e-23,1.04572377890742,0.532,0.193,5.02925179311958e-19,"96h","LOXL1"
4.49178204700517e-23,0.610176646446767,0.915,0.746,6.72734197179965e-19,"96h","LRRCC1"
6.00988532965198e-23,0.503365089670302,0.989,0.804,9.00100525821977e-19,"96h","ITGA5"
6.59766027698326e-23,0.614277869485901,0.963,0.67,9.88131579683783e-19,"96h","COL5A1"
6.70125602991176e-23,1.16641868001957,0.41,0.102,1.00364711559988e-18,"96h","TEK"
9.60355709161734e-23,0.585182171371767,0.936,0.77,1.43832474561153e-18,"96h","COL1A2"
1.06296803169746e-22,0.866467155790342,0.739,0.435,1.59200722107328e-18,"96h","BCORL1"
1.99210683820347e-22,1.03409373746715,0.649,0.282,2.98357841157733e-18,"96h","RSPO3"
3.23836313708383e-22,1.04639548874055,0.324,0.056,4.85009647041045e-18,"96h","PDZRN4"
3.95980237061775e-22,0.907859363084407,0.702,0.318,5.93059601047421e-18,"96h","ODZ2"
4.49139209082391e-22,0.802034418787718,0.883,0.602,6.72675793442697e-18,"96h","PAM"
6.68884564241551e-22,0.7281596424475,0.872,0.53,1.00178841186457e-17,"96h","CHL1"
1.43397442275128e-21,0.54868831316888,0.989,0.888,2.14766349295458e-17,"96h","ST8SIA1"
3.54803060444826e-21,0.623553932509521,0.989,0.867,5.31388543628216e-17,"96h","OXTR"
3.92897999692847e-21,0.722071099750367,0.803,0.607,5.88443334139977e-17,"96h","USP2"
4.25656167669896e-21,0.616303906431263,0.947,0.835,6.37505242319203e-17,"96h","SRGAP1"
4.80686996467617e-21,1.11897545421365,0.399,0.102,7.1992491460955e-17,"96h","SLITRK6"
5.64063111491741e-21,0.600156514791212,0.819,0.679,8.4479732208118e-17,"96h","TMEM141"
1.07597370700696e-20,0.653484550173126,0.915,0.677,1.61148582098432e-16,"96h","BCAT2"
3.03505731146178e-20,0.66072106000405,0.963,0.553,4.5456053353763e-16,"96h","APOBEC3G"
3.45898713567548e-20,0.50763773429011,0.862,0.728,5.18052503310117e-16,"96h","GLRX"
5.2797474527018e-20,0.997020101677129,0.447,0.139,7.90747775991148e-16,"96h","THSD7B"
7.07270726857393e-20,0.587938581819988,0.904,0.761,1.05927936761432e-15,"96h","LTBP1"
7.20641079819531e-20,0.938302016525533,0.606,0.288,1.07930414524571e-15,"96h","COL23A1"
9.79168874613894e-20,1.04379679425573,0.489,0.172,1.46650122350923e-15,"96h","FLI1"
1.53536609217636e-19,1.0364484621797,0.314,0.065,2.29951779625253e-15,"96h","ACTA2"
1.56354809056409e-19,0.543533036316756,0.968,0.712,2.34172597523784e-15,"96h","GRPR"
1.8293014342586e-19,0.537166274369337,0.989,0.839,2.73974475808911e-15,"96h","ANGPT2"
2.47697801963391e-19,0.736128756293608,0.809,0.481,3.70976998000571e-15,"96h","JAKMIP1"
4.63454019573784e-19,0.689345639784331,1,0.581,6.94115085115656e-15,"96h","HAPLN1"
5.80509044056298e-19,0.601460947262058,0.984,0.754,8.69428395283118e-15,"96h","KLHL6"
6.97429531419196e-19,0.841001262040496,0.638,0.288,1.04454020920653e-14,"96h","SOX17"
7.50041961936113e-19,0.796722910431293,0.755,0.419,1.12333784639172e-14,"96h","RFPL2"
1.01316357088661e-18,0.744554335376198,0.814,0.396,1.51741508011687e-14,"96h","LUM"
1.02304918481363e-18,0.789636629841998,0.793,0.537,1.53222076409538e-14,"96h","ABR"
1.04314375539019e-18,0.863253946275968,0.66,0.337,1.56231640244789e-14,"96h","GAB2"
1.84354817884047e-18,0.860125149006385,0.622,0.302,2.76108210744937e-14,"96h","TLE2"
2.06245859480643e-18,0.882732042435599,0.447,0.151,3.08894423744159e-14,"96h","DACT2"
5.61540427096984e-18,1.01284189180834,0.335,0.082,8.41019097663152e-14,"96h","RSPO2"
7.42122675818982e-18,0.810000989473866,0.803,0.523,1.11147713157409e-13,"96h","MATN3"
1.89076118561262e-17,0.585907176399656,0.926,0.765,2.83179302769202e-13,"96h","MCF2L2"
2.45145715020923e-17,0.612986300734772,0.888,0.644,3.67154737386836e-13,"96h","ANKDD1A"
2.72914967084257e-17,0.559733176323969,0.957,0.788,4.08744746202092e-13,"96h","KLF8"
3.34606153496045e-17,0.552682164816677,0.931,0.714,5.01139636091027e-13,"96h","B4GALT4"
3.4686371916525e-17,0.883889090697395,0.314,0.077,5.19497792193795e-13,"96h","PGM5"
3.67939772301563e-17,0.683874673597501,0.793,0.565,5.51063396976051e-13,"96h","COL27A1"
4.73291001371218e-17,0.706402150752666,0.819,0.581,7.08847932753673e-13,"96h","TIMP3"
5.67154312407295e-17,0.549227345130464,0.91,0.698,8.49427013692406e-13,"96h","MRC2"
6.01473944903875e-17,0.879820030365597,0.261,0.051,9.00827527282534e-13,"96h","HAND2"
6.54912910927663e-17,0.7264360160321,0.761,0.428,9.80863066696362e-13,"96h","PDLIM3"
7.13075353763734e-17,0.728445325302713,0.755,0.465,1.06797295733194e-12,"96h","HLA-DRB5"
1.27081301506307e-16,0.849330995378174,0.617,0.333,1.90329665265996e-12,"96h","AGPAT3"
1.43493958626684e-16,0.976709910837057,0.489,0.198,2.14910901835185e-12,"96h","NID2"
1.53710699141175e-16,0.847856681812099,0.372,0.112,2.30212514103738e-12,"96h","IGFBP5"
2.11929285737655e-16,0.853231963013763,0.617,0.307,3.17406491249286e-12,"96h","C18orf1"
2.87007858393224e-16,0.631560786124022,0.819,0.632,4.29851669515532e-12,"96h","IGFBP2"
3.09604242686569e-16,0.570099025517279,0.681,0.386,4.63694274271674e-12,"96h","PGR"
4.56116405477067e-16,0.928214109451449,0.521,0.244,6.83125540483003e-12,"96h","CERKL"
4.57112188125645e-16,0.603409603597178,0.761,0.574,6.84616924155779e-12,"96h","CRIP1"
5.10981088338659e-16,0.864084659318568,0.415,0.146,7.65296376004809e-12,"96h","ELAVL4"
5.17993680524467e-16,0.783779942117237,0.569,0.263,7.75799135321495e-12,"96h","ST3GAL5"
5.38548233542321e-16,0.561128649425442,0.91,0.607,8.06583689376334e-12,"96h","NCAM1"
6.28207707684157e-16,0.68052228887698,0.771,0.491,9.40866683798562e-12,"96h","FBN1"
6.79429208616584e-16,0.574759745059612,0.915,0.679,1.01758112574506e-11,"96h","FBXO34"
8.78029193783326e-16,0.516078470365032,0.894,0.716,1.31502432352929e-11,"96h","PPIC"
1.12190248177694e-15,0.713243346742092,0.697,0.365,1.68027334695732e-11,"96h","SOX5"
1.37391717662986e-15,0.819860337837251,0.564,0.274,2.05771575543854e-11,"96h","RBM20"
3.1527360040207e-15,0.710997627424181,0.426,0.149,4.7218527132218e-11,"96h","SLIT3"
3.42606748359048e-15,0.663210422915882,0.766,0.582,5.13122127017346e-11,"96h","ZNF395"
4.15514254952575e-15,0.586328955590034,0.851,0.658,6.22315699642471e-11,"96h","ARRB1"
4.3984774133991e-15,0.754573473432244,0.324,0.093,6.58759962204782e-11,"96h","KCNJ3"
4.49828006156806e-15,0.947831132551489,0.303,0.082,6.73707404821048e-11,"96h","CDH13"
4.57998427643471e-15,0.83856030529177,0.383,0.14,6.85944245081627e-11,"96h","TESC"
4.58199785237484e-15,0.76841080040502,0.41,0.142,6.8624581835018e-11,"96h","VWF"
5.74892045164397e-15,0.879467470060656,0.5,0.216,8.61015816042718e-11,"96h","NRCAM"
6.32627073039467e-15,0.883108072525666,0.41,0.153,9.47485567291209e-11,"96h","ECM1"
6.33054963481084e-15,0.53714050801695,0.872,0.711,9.48126418805619e-11,"96h","PALLD"
6.83468413658596e-15,0.775029428068454,0.691,0.402,1.02363064313648e-10,"96h","TGFBR3"
9.64884732379939e-15,0.762560342311689,0.601,0.305,1.44510786368543e-10,"96h","MBNL2"
1.07727473929468e-14,0.797719592295961,0.309,0.084,1.61343437704164e-10,"96h","HOXA13"
1.10182304336587e-14,0.85253918075084,0.303,0.089,1.65020037204906e-10,"96h","FOSB"
1.32142020557155e-14,0.823592617259643,0.543,0.263,1.97909104188452e-10,"96h","PLCD1"
1.47872184075647e-14,0.876055081729893,0.543,0.27,2.21468170090097e-10,"96h","RBMS3"
1.56920944942469e-14,0.563600888603848,0.856,0.523,2.35020499240336e-10,"96h","SHOX2"
1.69338049077783e-14,0.734219622178807,0.739,0.446,2.53617596103795e-10,"96h","FAM46A"
1.94286445257712e-14,0.505819381283831,0.968,0.625,2.90982809062475e-10,"96h","GATA6"
2.11470062638443e-14,0.659095220871389,0.734,0.472,3.16718712813597e-10,"96h","FAM65A"
2.45569685330492e-14,0.786974448812097,0.713,0.453,3.67789717719478e-10,"96h","PRSS35"
3.40262897197446e-14,0.618063982006697,1,0.705,5.09611741132615e-10,"96h","CER1"
6.98699727218705e-14,0.518098699646847,0.91,0.605,1.04644258145545e-09,"96h","GATA4"
8.70494948938593e-14,0.822860958117617,0.447,0.181,1.30374028502533e-09,"96h","TXNIP"
8.98765438121614e-14,0.74495469930573,0.314,0.093,1.34608099667474e-09,"96h","HHEX"
9.86901342163036e-14,0.563368184704212,0.904,0.777,1.47808214015758e-09,"96h","SLFN5"
9.88521687663023e-14,0.755347400580134,0.266,0.068,1.48050893161291e-09,"96h","CKM"
1.73100698104073e-13,0.711776931294839,0.58,0.291,2.5925291555047e-09,"96h","NFASC"
1.94954630792238e-13,0.507570199142551,1,0.851,2.91983550537535e-09,"96h","ACTC1"
1.97892365227329e-13,0.625372103375566,0.676,0.447,2.96383395400971e-09,"96h","PACS1"
2.40573150999115e-13,1.00621939740022,0.25,0.065,3.60306408251374e-09,"96h","ARHGDIB"
2.78703866504351e-13,0.628308007682375,0.67,0.416,4.17414780863567e-09,"96h","SLC5A4"
3.29859582005046e-13,0.806841021104134,0.452,0.2,4.94030695968958e-09,"96h","CCDC3"
4.15414129497458e-13,0.636896842137477,0.282,0.082,6.22165741748343e-09,"96h","SLC16A3"
7.78984640917214e-13,0.594426177233061,0.835,0.667,1.16668529670171e-08,"96h","OPTN"
1.02860873967939e-12,0.503816582462528,0.894,0.609,1.54054730941782e-08,"96h","COLEC12"
1.06447686604803e-12,0.548220603951716,0.856,0.551,1.59426700228013e-08,"96h","DKK1"
1.26166608754482e-12,0.753195886923294,0.596,0.347,1.88959729931587e-08,"96h","CLSTN2"
1.34102794114472e-12,0.802108943056188,0.404,0.165,2.00845754745245e-08,"96h","TEC"
1.36650783099038e-12,0.699433335029525,0.527,0.254,2.0466187784743e-08,"96h","NPR1"
1.39006009167336e-12,0.642838827679206,0.309,0.095,2.08189299929918e-08,"96h","ACSM4"
2.01414671513805e-12,0.619980423074304,0.681,0.372,3.01658753526226e-08,"96h","ZFPM2"
2.07263652118048e-12,0.709321086286924,0.638,0.381,3.10418771777201e-08,"96h","FRMD4B"
2.12594677282197e-12,0.572281631651589,0.936,0.795,3.18403048165546e-08,"96h","REPS2"
2.37170298402346e-12,0.752959562079443,0.58,0.333,3.55209955917194e-08,"96h","BTG2"
2.44112603724838e-12,0.707463772750825,0.617,0.365,3.6560744659869e-08,"96h","SLITRK2"
2.51276194108158e-12,0.658287079908033,0.479,0.212,3.76336355915789e-08,"96h","CDRT4"
2.70661788909304e-12,0.658845242436753,0.697,0.468,4.05370161249464e-08,"96h","ANKRD6"
2.95609235094546e-12,0.71301262179991,0.707,0.498,4.42733951401102e-08,"96h","PLK2"
2.97052619271093e-12,0.707857695652122,0.266,0.075,4.44895707882316e-08,"96h","CSMD3"
4.18326188007513e-12,0.620430515090612,0.766,0.553,6.26527131778853e-08,"96h","FLRT2"
4.51518569835307e-12,0.537778442751116,0.718,0.537,6.76239362042339e-08,"96h","IAH1"
4.60055316541254e-12,0.530776324717038,0.931,0.581,6.89024847583837e-08,"96h","NRP1"
5.09818452092993e-12,0.77114252746127,0.282,0.091,7.63555095699676e-08,"96h","GPR124"
5.23406693169922e-12,0.725188808720204,0.564,0.325,7.83906204360593e-08,"96h","NFATC1"
8.76931818782843e-12,0.633790088940921,0.309,0.105,1.31338078499106e-07,"96h","NCR1"
9.82619125039428e-12,0.729549100507769,0.559,0.333,1.47166866357155e-07,"96h","RFESD"
1.1235631731881e-11,0.715863025945863,0.521,0.286,1.68276056448382e-07,"96h","SMARCD3"
